1064,4拳盾+2生命,<{suitID=5;num=4};{suitID=6;num=2}>,,
1065,4超能+2生命,<{suitID=3;num=4};{suitID=4;num=2}>,,
1066,4拳盾+2生命,<{suitID=5;num=4};{suitID=6;num=2}>,,
1067,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=7;num=2}>,,
1068,4拳盾+2生命攻击,<{suitID=5;num=4};{suitID=8;num=2}>,,
1069,4拳盾+2攻击,<{suitID=5;num=4};{suitID=3;num=2}>,,
1070,4拳盾+2生命,<{suitID=5;num=4};{suitID=4;num=2}>,,
1071,4狼行者+2攻击,<{suitID=4;num=4};{suitID=1;num=2}>,,
1072,4拳盾+2攻击,<{suitID=5;num=4};{suitID=2;num=2}>,,
1073,4拳盾+2攻击,<{suitID=5;num=4};{suitID=3;num=2}>,,
1074,4拳盾+2攻击,<{suitID=5;num=4};{suitID=1;num=2}>,,
1075,4狼行者+2攻击,<{suitID=4;num=4};{suitID=2;num=2}>,,
1076,4狼行者+2生命攻击,<{suitID=4;num=4};{suitID=8;num=2}>,,
1077,4拳盾+2生命,<{suitID=5;num=4};{suitID=5;num=2}>,,
1078,4拳盾+2生命,<{suitID=5;num=4};{suitID=4;num=2}>,,
1079,4拳盾+2生命,<{suitID=5;num=4};{suitID=6;num=2}>,,
1080,4狼行者+2生命攻击,<{suitID=4;num=4};{suitID=7;num=2}>,,
2001,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2002,以守为攻，反弹伤害,<{suitID=4;num=4};{suitID=7;num=2}>,,
2003,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2004,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2005,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2006,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2007,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=1;num=2}>,,
2008,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2009,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2010,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2011,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2012,辅助之光，增加坦度,<{suitID=6;num=4};{suitID=9;num=2}>,,
2013,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2014,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2015,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2016,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2017,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2018,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2019,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2020,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2021,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2022,削弱对手，负面影响,<{suitID=8;num=4};{suitID=6;num=2}>,,
2023,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2024,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2025,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2026,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2027,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2028,辅助之光，增加坦度,<{suitID=6;num=4};{suitID=5;num=2}>,,
2029,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2030,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2031,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=2;num=2}>,,
2032,削弱对手，负面影响,<{suitID=8;num=4};{suitID=9;num=2}>,,
2033,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2034,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=2;num=2}>,,
2035,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2036,辅助之光，增加坦度,<{suitID=6;num=4};{suitID=5;num=2}>,,
2037,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2038,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2039,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=2;num=2}>,,
2040,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=2;num=2}>,,
2041,辅助之光，增加坦度,<{suitID=6;num=4};{suitID=5;num=2}>,,
2042,极致输出，快速出伤,<{suitID=3;num=4};{suitID=5;num=2}>,,
2043,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=2;num=2}>,,
2044,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=2;num=2}>,,
2045,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2046,极致输出，快速出伤,<{suitID=3;num=4};{suitID=7;num=2}>,,
2047,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2048,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2049,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2050,护盾护体，高坦度高容错,<{suitID=5;num=4};{suitID=4;num=2}>,,
2051,燃烧生命，残血高伤,<{suitID=2;num=4};{suitID=1;num=2}>,,
2052,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2053,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2054,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
2055,极致输出，快速出伤,<{suitID=3;num=4};{suitID=1;num=2}>,,
2056,攻防一体，护盾高容错,<{suitID=5;num=4};{suitID=7;num=2}>,,
