变量名,teamNumber,supplyReviveWeight,supplyHpWeight,supplyHp,style,middleWeight,floor,buffsWeight,monsterWeight,boxWeight,supplyWeight,buffsExtra1,buffsExtra2,cards,cardsExtraWeight,teamSituation,teamExtraWeight,__version,eventWeight
默认值,4,-100,-100,0.4,1,0,0,{11=200},<50;100;300;600>,<>,{12=10},{1001=10;1002=20},{101=30;111=30;121=30;131=30;141=30;151=30;161=30},<1127;1229>,{2=-20;3=-40;4=-100},<6;4;0.5>,{2=-20;3=-40;4=-100},,
ID,teamNumber,supplyReviveWeight,supplyHpWeight,supplyHp,style,middleWeight,floor,buffsWeight,monsterWeight,boxWeight,supplyWeight,buffsExtra1,buffsExtra2,cards,cardsExtraWeight,teamSituation,teamExtraWeight,__version,eventWeight
1031,,,,,,20,31,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1032,,,,,,20,32,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1033,,,,,,20,33,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1034,,,,,,20,34,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1035,,,,,,20,35,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1036,,,,,,20,36,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1037,,,,,,20,37,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1038,,,,,,20,38,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1039,,,,,,20,39,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1040,,,,,,20,40,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1041,,,,,,20,41,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1042,,,,,,20,42,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1043,,,,,,20,43,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1044,,,,,,20,44,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1045,,,,,,20,45,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1046,,,,,,20,46,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1047,,,,,,20,47,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1048,,,,,,20,48,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1049,,,,,,20,49,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1050,,,,,,20,50,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1051,,,,,,20,51,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1052,,,,,,20,52,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1053,,,,,,20,53,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1054,,,,,,20,54,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1055,,,,,,20,55,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1056,,,,,,20,56,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1057,,,,,,20,57,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1058,,,,,,20,58,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1059,,,,,,20,59,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1060,,,,,,20,60,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1061,,,,,,20,61,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1062,,,,,,20,62,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1063,,,,,,20,63,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1064,,,,,,20,64,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1065,,,,,,20,65,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1066,,,,,,20,66,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1067,,,,,,20,67,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1068,,,,,,20,68,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1069,,,,,,20,69,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1070,,,,,,20,70,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1071,,,,,,20,71,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1072,,,,,,20,72,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1073,,,,,,20,73,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1074,,,,,,20,74,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1075,,,,,,20,75,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1076,,,,,,20,76,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1077,,,,,,20,77,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1078,,,,,,20,78,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1079,,,,,,20,79,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1080,,,,,,20,80,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1081,,,,,,20,81,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1082,,,,,,20,82,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1083,,,,,,20,83,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1084,,,,,,20,84,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1085,,,,,,20,85,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1086,,,,,,20,86,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1087,,,,,,20,87,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1088,,,,,,20,88,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1089,,,,,,20,89,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1090,,,,,,20,90,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1091,,,,,,20,91,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1092,,,,,,20,92,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1093,,,,,,20,93,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1094,,,,,,20,94,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1095,,,,,,20,95,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1096,,,,,,20,96,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1097,,,,,,20,97,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1098,,,,,,20,98,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1099,,,,,,20,99,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1100,,,,,,20,100,{11=60},<10;10;0;0>,<10;10>,{12=0},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1101,,,,,,20,101,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1102,,,,,,20,102,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1103,,,,,,20,103,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1104,,,,,,20,104,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1105,,,,,,20,105,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1106,,,,,,20,106,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1107,,,,,,20,107,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1108,,,,,,20,108,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1109,,,,,,20,109,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1110,,,,,,20,110,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1111,,,,,,20,111,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1112,,,,,,20,112,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1113,,,,,,20,113,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1114,,,,,,20,114,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1115,,,,,,20,115,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1116,,,,,,20,116,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1117,,,,,,20,117,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1118,,,,,,20,118,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1119,,,,,,20,119,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1120,,,,,,20,120,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1121,,,,,,20,121,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1122,,,,,,20,122,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1123,,,,,,20,123,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1124,,,,,,20,124,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1125,,,,,,20,125,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1126,,,,,,20,126,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1127,,,,,,20,127,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1128,,,,,,20,128,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1129,,,,,,20,129,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1130,,,,,,20,130,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1131,,,,,,20,131,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1132,,,,,,20,132,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1133,,,,,,20,133,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1134,,,,,,20,134,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1135,,,,,,20,135,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1136,,,,,,20,136,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1137,,,,,,20,137,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1138,,,,,,20,138,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1139,,,,,,20,139,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1140,,,,,,20,140,{11=60},<10;10;0;0>,<10;10>,{12=20},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1141,,,,,,20,141,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1142,,,,,,20,142,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1143,,,,,,20,143,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1144,,,,,,20,144,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1145,,,,,,20,145,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1146,,,,,,20,146,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1147,,,,,,20,147,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1148,,,,,,20,148,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1149,,,,,,20,149,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1150,,,,,,20,150,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1151,,,,,,20,151,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1152,,,,,,20,152,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1153,,,,,,20,153,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1154,,,,,,20,154,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
1155,,,,,,20,155,{11=60},<10;10;0;0>,<10;10>,{12=40},{1001=10;1002=30},{101=10;111=10;121=10;131=10;141=10;151=10;161=10},,,,,,20
