变量名,fmt,__version
127,#C0xF76B45##L10#【晋级赛】,
128,#C0xF76B45##L10#【决赛】,
129,#C0xF76B45##L10#【战斗之星】,
130,#C0xF76B45##L10#【精灵能力变化】,
131,#C0xF76B45##L10#【奖励规则】,
132,#C0xF76B45##L10#【决赛公会排名奖励】,
133,#C0xF76B45##L10#【预选赛公会排名奖励】,
134,#C0xF76B45##L10#【决赛公会排名奖励】,
135,#C0xF76B45##L10#【伤害排名奖励】,
136,#C0xF76B45##L10#【巅峰赛】,
137,#C0xF76B45##L10#【战斗规则】,
138,#C0xF76B45##L10#【预选赛竞猜】,
139,#C0xF76B45##L10#【4强赛竞猜】,
140,#C0xF76B45##L10#【冠军赛竞猜】,
141,#C0xF76B45##L10#【押注规则】,
142,#C0xF76B45##L10#【公会规则】,
143,#C0xF76B45##L10#【世界首领】,
144,#C0xF76B45##L10#【基本规则】,
145,#C0xF76B45##L10#【战斗规则】,
146,#C0xF76B45##L10#【奖励规则】,
147,#C0xF76B45##L10#【活动玩法】,
148,#C0xF76B45##L10#【相逢有时】,
149,#C0xF76B45##L10#【幸运乐翻天】,
150,#C0xF76B45##L10#【请出房间功能】,
151,#C0xF76B45##L10#【节日副本规则】,
152,#C0xF76B45##L10#【基本规则】,
153,#C0xF76B45##L10#【活动规则】,
154,#C0xF76B45##L10#【基本规则】,
155,#C0xF76B45##L10#【资源规则】,
156,#C0xF76B45##L10#【战斗规则】,
157,#C0xF76B45##L10#【竞标规则】,
158,#C0xF76B45##L10#【基本规则】,
159,#C0xF76B45##L10#【排行积分奖励】,
160,#C0xF76B45##L10#【排行榜奖励】,
161,#C0xF76B45##L10#【活动规则】,
162,#C0xF76B45##L10#【基本规则】,
163,#C0xF76B45##L10#【大冒险道具说明】,
164,#C0xF76B45##L10#【勇者挑战规则】,
165,#C0xF76B45##L10#【秘境图腾】,
166,#C0xF76B45##L10#【时空加速器】,
167,#C0xF76B45##L10#【启愿水晶球】,
1001,1.每天19:00会进行刷新，会员可以在该时间点打开公会红包界面抢红包。,
1002,2.每个红包有一定的奖励上限和次数上限,
1003,3.同一个红包，一个刷新周期内，一人最多只能抢一次,
1004,4.每次抢红包获取的奖励是随机发放的,
1005,5.红包抢完后不可再抢,
1011,1.会员红包需要完成一定的条件才可以发放,
1012,2.满足红包发放条件时，可以获得一个红包发放资格，不同的红包有不同的时限,
1013,3.超过时限的红包会消失,
1014,4.发放红包不需要消耗钻石，发放到公会后，所有公会成员均可参与抢红包。,
1015,5.已经发放的红包，24小时内没抢完会消失，注意及时抢走哦,
1016,6.每个红包一个人只能抢一次,
1017,7.已获得的红包，发放后保留在公会，更换公会不跟随,
1018,8.已获得的红包，如未发放，则在有效期内更换公会仍然可在新公会发放,
1019,9.更换公会后需要第二天才能使用红包功能,
2001,1.每天可以挑战一次以太乐园,
2002,2.每天凌晨5点重置以太乐园的挑战进度和排名情况,
2003,3.排名奖励会在重置时以邮件发放,
2011,1.以太乐园共有7层，每一层有7-12个房间，每个房间内会有1到4种不同的选项可供选择,
2012,2.选择一个选项后，根据选项可以得到对应的选择结果,
2013,3.每次选择会影响到后续房间的选择，点击选项后，后续选择会亮起,
2014,4.当确认一个选项后，就不可选择其他的选项,
2015,5.怪物挑战类选项需要进行战斗，战斗胜利可以获得积分，只有10级以上的精灵可以参与怪物挑战,
2016,6.根据等级、历史最高战绩和昨日表现，可以碾压一定层数以下的战斗，碾压后可以无伤过关并获得全部积分,
2017,7.加成、补给类选项会给战斗和积分提供大量的帮助,
2018,8.宝箱类的选项可以获得一些高额奖励，更可通过使用钻石额外开启，获得更多的奖励,
2019,9.事件类的选项会随机或根据选择出现对应的结果,
2101,1.捕捉分为地图常驻和机缘发现两种情况,
2102,2.地图常驻的捕捉在通关地图对应章节后会出现；机缘发现的精灵在挑战或扫荡关卡会偶尔出现,
2103,3.地图常驻的捕捉出现后显示在地图内，可以点击该精灵进行捕捉，可以尝试直到捕捉成功，完成捕捉后消失,
2104,4.机缘发现的精灵会整合到关卡右上角的【精灵球】中，这里的精灵有尝试次数和时间的限制，超过次数和时间限制或完成捕捉后消失,
2105,5.可以消耗不同品质的精灵球进行捕捉，不同精灵球的捕捉成功率不同,
2106,6.提升捕捉等级可以提高捕捉的成功率,
2107,7.祝能捕捉到心仪的精灵,
10001,1.竞技场中战斗自动进行，玩家不能手动操作。,
10002,2.若战斗胜利，且防守方的排名高于进攻方，双方排名对调。,
10003,3.若战斗达到回合上限，则进攻方失败。,
10004,4.每个玩家每天有5次免费发起战斗的机会，每天凌晨5点重置次数。,
10005,5.战斗结束后，进攻方可获得战斗奖励，在倒计时结束后可进行下一次挑战。,
10006,6.正在战斗的敌人无法被选定为对手。,
10007,7.每天#C0xF76B45#晚9点整#C0x5B545B#结算排名奖励，通过邮箱为上榜玩家（前99999名）发放排名奖励。,
10101,1.当玩家达到规定排名时，可领取排名奖励,
10102,2.排名奖励在#L10#“排名奖励”#L0#按钮内领取,
10103,3.每份奖励仅可领取一次,
11001,1.欢迎来到公会，在这里不仅可以认识志同道合的朋友，还能通过各玩法获取丰富的奖励,
11002,2.参与公会建设与公会玩法可以获得公会币，公会币是在公会商店中兑换的必须物品,
11003,3.会员可以通过捐献中心参与公会任务和公会建设,
11004,4.会长可任命公会内成员为副会长，副会长人数会随公会等级提升而增加,
11005,6.会长和副会长均可进行审批、踢出会员等操作,
11006,7.会长连续5天不上线，将会按照副会长>会员的优先级，传位给期间满足上线条件、贡献度最高的玩家，与其职位互换,
11007,8.会长需将会长职位传给其他玩家才能离开公会,
12001,1.挑战每层的不同玩家，追求更高层数，争取更多奖励。,
12002,2.试炼的部分楼层中包含宝箱，除了获得固定奖励外，更能通过消费钻石开启更加丰厚的奖励。,
12003,3.宝箱中有概率获得宠物,
12004,4.部分楼层可消耗试炼得星购买增益buff，对后续的挑战有巨大帮助哦。,
12005,5.宠物试炼玩法每日凌晨5点重置。,
12006,6.重置时，为上榜玩家发送邮件奖励。,
12007,7.当历史积分达到某一值时，还能够获得额外的积分奖励。,
13001,1.玩家可在活动开启8天内完成前5天开启的活动列表，超过8天后，活动将自动关闭；,
13002,2.完成全部目标即可领取全部的全目标奖励，或者在第8天时也可以根据当前进度所在的档位领取最终奖励；,
13003,3.全目标奖励只可领取一次，领取后不可再领，请谨慎领取。,
14001,长有闪耀光芒的六张翼，神圣到以纯白之衣覆盖身体的天使宠物。是完全的善之存在，被称作带来幸福的宠物，对邪恶非常冷酷，不完全消灭对方，是不会停止攻击的。,
14002,天堂之拳：用金黄光芒的巨型拳头对敌方全体造成海量伤害，对每个目标有30%概率降低其300怒气，15%的概率控制目标,
14003,神圣之杖：利用天使兽手中的神圣之杖，对单体目标造成巨额伤害，有20%几率的封印敌人，对防属性的敌人造成60%的额外伤害,
14004,神级攻击强化：提升自身攻击力,
14005,天使兽守护：战斗中，增加己方技类型宠物的控制率,
14006,伤害加深：宠物通用被动技能，对目标造成更高的伤害，伤害率增加,
14007,伤害减免：宠物通用被动技能，敌人对自身造成的伤害减少，免伤率增加,
15001,活动开启时间为服务器开启第3日5：00-第8日5：00，奖励发放依据为第7日21：30战力排行榜排名（通过邮件发放）！,
15002,第7日21：30根据战力，可以获得战力达标奖励（达标奖励按照最高战力发放，不累计）,
15003,战力相同，按照排名时间先后排序,
15004,1-10名排名奖励需要达到45000战力值,
16001,1.玩法次数在每天凌晨5点重置,
16002,2.长按箭头上下移动或拉伸，可调整炮管的力度与角度,
16003,3.本玩法可获得金币、钻石、冰熊兽碎片,
16004,4.射中一个靶子积分数+1，每达到一定积分数可获得相应奖励,
16005,5.奖励设置每日上限,
17001,嘿！驯兽师，看这里，点击我查看buff相关规则,
17002,消耗矿石可以为我提供经验，升级后可提供buff加成,
17003,buff加成分为全服加成和个人加成，两者是独立的,
17004,全服加成为全服玩家提供buff加成，要一起努力啊,
17005,个人加成为您自己提供buff加成,
17006,buff加成均只在矿战有效,
17007,好了，勇敢地去战斗吧,
17008,我又想起了在宠物世界的那个夜晚,
17009,请勿拍打喂食,
17010,请勿拍打喂食.,
17011,请勿拍打喂食..,
17012,请勿拍打喂食…,
17013,请勿拍打喂食！,
17014,请勿拍打喂食！！,
17015,请勿拍打喂食！！！,
17016,大哥，你可以的,
18001,#C0xFFFFF5D6#1.报名时间：#C0xFF4FF701#10:00-19:50,
18002,#C0xFFFFF5D6#2.比赛时间：#C0xFF4FF701#20:00-20:55,
19001,#C0xFFF5D6#1.玩家可在公会红包里进行发红包和抢红包，红包有个数限定，可要抓紧咯,
19002,#C0xFFF5D6#2.公会红包每天19点自动刷新,
19003,#C0xFFF5D6#3.提升研究院红包科技的等级可提升公会红包的额度和个数,
19004,#C0xFFF5D6#4.发红包和抢红包由玩家自己手动选择,
19005,#C0xFFF5D6#5.发红包玩家可抢自己所发的红包哟,
19006,#C0xFFF5D6#6.红包内的额度为随机获得，多扶老奶奶过马路吧,
19007,#C0xFFF5D6#7.提高贵族等级可增加发红包和抢红包的次数,
19008,#C0xFFF5D6#8.玩家发出的红包保留24小时，到期自动消失，剩余额度不会退回,
20001,欢迎来到公会战，公会战一周为一个赛季，每个赛季都有丰厚奖励哟。快叫上你的战友，一起战斗吧！,
20002,1.公会战分为预选赛、决赛两个阶段：预选赛4天（周二至周五），决赛1天（周六）；,
20003,2.每天比赛的报名时间：#C0xF76B45#%s-%s,
20004,3.每天比赛正式开始时间：   #C0xF76B45#%s,
20005,4.报名条件：训练家等级到达40级以上、且所在公会等级到达4级及以上的玩家方可报名，只有报名了才能参加当日比赛；,
20006,5.贵族等级到达3及以上的玩家每天战斗开始前半小时，系统会自动报名。,
21001,1.预选赛期间，周二到周四会限定出战精灵属性类型，具体限制可查看当天报名界面或布阵界面，周五对于精灵属性类型无限制；,
21002,2.对于有限制属性的轮次，只要精灵有一种属性符合，即可参与当天的战斗，同进化系列精灵一天只允许使用一次；,
21003,3.预选赛可以派出2队精灵出战，每队可使用3只；,
21004,4.第一队被击败后，第二队可在下一轮中继续战斗；,
21005,5.比赛形式为混战模式，您将会遇到其他各个公会的玩家（当剩余人数过少时，您可能会与自己公会的成员进行交战决出个人排名）；,
21006,6.胜利的玩家，可继续进行下一轮战斗，与保留下来的对手继续鏖战；,
21007,7.每次战斗完保留生命值和怒气值；,
21008,8.公会战存在积分机制，个人积分规则为：每打败1名对手获得2积分，失败获得1积分；,
21009,9.最终胜利玩家可以为公会增加公会积分和战斗之星，战斗之星可用于决战时控制决战属性加成；,
21010,10.公会当日排行由当日公会总积分决定；,
21011,11.双方最多进行 10 回合战斗，若结束仍未分出胜负，则优先判定存活单位数量更多的一方获胜，若双方存活单位数量一致，则判定阵营总剩余血量百分比更高的一方获胜,
22001,1.前4天战斗中，公会积分前8强的公会可进入决赛，符合参赛条件的所有玩家在决赛预备期间自动报名；,
22002,2.决赛中，所有属性均可出场；,
22003,3.决赛为公会对战公会，淘汰晋级模式，直至决出冠军；,
22004,4.决赛战斗模式为公会间的车轮战，玩家可使用3队精灵进行比赛，每个队伍最多上阵4只精灵；,
22005,5.两公会对战中，根据对战序列进行比赛，胜利的队伍会继续参与下一场比赛，失败一方队伍从对战序列中去除，直到一方公会的所有队伍全灭，另一方胜出；,
22006,6.胜出的公会可以继续参与之后与其他胜出公会的对战，直到决出冠军；,
22007,7.整个决赛系列赛宠物状态均会保留，即便胜利，与下一个胜利公会的对战，精灵的生命值也不会回复，且阵亡精灵也不会复活。,
22008,8.公会战最终战斗结束后，会根据排名，给公会增加大量额外的积分。,
22101,1.预选赛期间，每天获得最终胜利的公会可以拿到一颗战斗之星；,
22102,2.决战开始前，拥有战斗之星公会的管理（会长/副会长）可以使用战斗之星对决赛进行属性和能力值的加成设置；,
22103,3.设置成功时会消耗一颗战斗之星，且设置后无法更改；,
22104,4.设置完成后，该能力变更对所有参与决赛的精灵都会产生效果。,
22201,1.整个公会战对战期间，每轮的对战中，首次进入战斗队伍中的所有精灵可以获得一定的攻击、防御、速度等属性加成；,
22202,2.随着对战持续，该属性加成会得到衰减，且精灵会变得疲惫，战斗能力会越来越弱；,
22203,3.之后每次参与对战，队伍中的精灵攻击、防御、速度、受治疗量等属性会持续降低。,
22301,1.在决赛报名阶段（周六9:30-20:50）可以对决赛结果进行押注竞猜；,
22302,2.冠军下注，赔率越高，回报越大，最高不超过1000000金币；,
22303,3.比赛结束后，奖励统一以邮件形式发放，竞猜对冠军可获得押注倍率的金额，竞猜目标为第二名时返还一半押注金额。,
23001,1.比赛结束后，所有奖励均通过邮件发送；,
23002,2.每天的比赛包括报名奖励、个人胜场奖励、公会排行奖励，其中公会排行奖励为该公会参赛人员可获得；,
23003,3.预选赛和决赛报名均可获得一份参与奖励；,
23004,4.个人胜利奖励为公会战胜利宝箱，每胜利一次，获得一个，该项奖励每天最多可获得6个，只有预选赛战胜对手可以获得，决战期间没有个人胜利奖励；,
23005,5.公会排名奖励详见以下奖励展示,
24001,#C0xFFF5D6#1、每周进行2期比赛，每期比赛持续2天，开始时间为每周1、5,
24002,#C0xFFF5D6#2、每期比赛会根据每个服实力和玩家数，匹配相近的若干服,
24003,#C0xFFF5D6#3、报名时间：每期比赛第1天05:00-18:50,
24004,#C0xFFF5D6#4、开始时间：19:00,
24005,#C0xFFF5D6#5、报名时需选定12个宠物，每天比赛正式开始前均可自由更替,
24006,#C0xFFF5D6#6、每期比赛共包括预选赛，八强赛，冠军赛3个阶段。,
24007,#C0xFFF5D6#7、预选赛每场比赛持续4分钟，八强赛和冠军赛每场比赛持续5分钟，比赛开始前1分钟内不能进行布阵。,
24008,#C0xFFF5D6#8、贵族3及以上可自动报名。,
25001,#C0xFFF5D6#1、每胜利一场获得1个金宝箱，失败一场获得1个银宝箱。,
25002,#C0xFFF5D6#2、每期比赛结束后，会根据您的排名发放排名奖励。,
25003,#C0xFFF5D6#3、宝箱可以开出各种稀有奖励,
25004,#C0xFFF5D6#4、排名奖励将在每期比赛结束后通过邮件发放,
26001,#C0xFFF5D6#1、预选赛为积分淘汰制,
26002,#C0xFFF5D6#2、预选赛分为3轮，第1天进行2轮，第二天进行1轮。每轮进行4场比赛，共12场比赛，每场比赛4分钟,
26003,#C0xFFF5D6#3、每进行一场比赛，玩家可获得相应积分。,
26004,#C0xFFF5D6#4、每轮预选赛继承积分和胜负场次，累计5败即淘汰出局。,
26005,#C0xFFF5D6#5、单轮比赛宠物不能重复使用，不同轮次间宠物可重复使用。,
27001,#C0xFFF5D6#1、预选赛结束后根据排名选出前64强进行8强赛，8强赛将分8个赛场进行选拨,
27002,#C0xFFF5D6#2、8强选拔赛为淘汰制，包括32强赛，16强赛，8强赛三场比赛,
27003,#C0xFFF5D6#3、每场比赛5分钟,
27004,#C0xFFF5D6#4、宠物不能重复使用,
28001,#C0xFFF5D6#1、八强赛最后胜利者可进入冠军赛,
28002,#C0xFFF5D6#2、冠军赛为淘汰制，包括四强赛、半决赛、决赛三场比赛,
28003,#C0xFFF5D6#3、每场比赛5分钟,
28004,#C0xFFF5D6#4、宠物不能重复使用,
29001,#C0xFFF5D6#1、预选赛，八强赛，冠军赛均为3对3车轮战。,
29002,#C0xFFF5D6#2、上阵宠物，总先手值高的先出手；先手值相同则总战力高的先出手。,
29003,#C0xFFF5D6#3、两个宠物对战，最高战斗回合为10回合。,
29004,#C0xFFF5D6#4、10回合结束后如均末死亡，则剩余血量百分比高的一方获胜。,
29005,#C0xFFF5D6#5、最终有存活宠物的一方胜利。,
30001,#C0xFFF5D6#1、玩家第一天可下注自已在预选赛中胜利场次的单双数。,
30002,#C0xFFF5D6#2、第二天可下注该区总战力前64强玩家的冠军归属。,
30003,#C0xFFF5D6#3、冠军下注，赔率越高，回报越大。每期最高可获得1500000金币,
30004,#C0xFFF5D6#4、如下注对象进入四强则返还1.5倍金额，未进入四强则返还一半金额,
30005,#C0xFFF5D6#5、以下为排名奖励：,
31001,#C0x08ED1F#宠物们发现了一片盛产矿石的大陆，传闻在该大陆的商店中能用矿石兑换丰厚的奖励，因此驯兽师们纷纷加入了矿石的争夺中。,
31002,#C0xFFF5D6#1.跨服矿战进行时间：#C0x08ED1F#周六10点-下周一22点,
31003,#C0xFFF5D6#2.每日可抢夺时间段为：#C0x08ED1F#10点-22点,
31004,#C0xFFF5D6#3.每天免费抢夺#C0x08ED1F#3次,
31005,#C0xFFF5D6#4.每期比赛会根据服务器的实力和人数，匹配实力相近的若干服务器，各服务器间互相比拼，比赛结束时，根据各服一定排名内玩家的积分总和排序，积分总和越高的服务器获得越高的排名,
31006,#C0xFFF5D6#5.跨服矿战存在最终个人奖励，最终个人奖励由服务器排名及积分总和决定，最终个人奖励=服务器排名对应基础奖励+积分比重奖励，因此，服务器排名越高、积分越多，最终个人奖励越丰厚,
31007,#C0xFFF5D6#6.每个矿点对应一个排名，排名越高，积分越高，驯兽师可以通过附近矿区挑战更高排名的玩家提高排名，也可直接通过高级矿区直接挑战前10名的矿点,
32001,#C0xFFF5D6#1.矿石资源可用于鼓舞矿石兽和在矿战商店中兑换道具,
32002,#C0xFFF5D6#2.鼓舞矿石兽可为全服玩家或个人提供buff加成,
32003,#C0xFFF5D6#3.矿点可以生产矿石，每10分钟结算一次，排名越高，生产速度越快,
32004,#C0xFFF5D6#4.驯兽师们可向其他玩家的矿点发起抢夺,
32005,#C0xFFF5D6#5.抢夺本服玩家、战力比自己低太多的玩家时无法获得矿石,
32006,#C0xFFF5D6#6.矿点存在被抢夺上限，每次抢夺的数量无法超过被抢夺上限,
32007,#C0xFFF5D6#7.跨服矿战竞争激烈，在抢夺过程中目标玩家可能存在矿石变更，最终抢到的资源可能少于抢夺界面看到的资源数，先下手为强哟,
33001,#C0xFFF5D6#1.驯兽师们可以派出3队宠物进行战斗，每队最多4个,
33002,#C0xFFF5D6#2.战斗为三局两胜,
33003,#C0xFFF5D6#3.双方最多战斗20回合，若20回合未分胜负，则算防守方胜,
34001,#C0xFFF5D6#1.在战报中可对抢夺过自己的玩家发起复仇，只有被抢夺成功了才能发起复仇，且若被抢夺的玩家因受保护未被抢夺矿石时不触发复仇,
34002,#C0xFFF5D6#2.复仇行为类似抢夺，可抢夺对方矿石，但不更换排名,
34003,#C0xFFF5D6#3.驯兽师每天有5次复仇机会，该次数与抢夺独立计数,
35001,#C0xFFF5D6#1.比赛期间每日22点通过邮件发放个人排行奖励,
35002,#C0xFFF5D6#2.排名越高，奖励越丰厚，奖励为海量矿石资源和金币,
36001,#C0xFFF5D6#恶魔兽妄图破坏并重塑宠物世界，发出大量黑暗齿轮，控制了大批宠物，每天都会放出部分宠物出来作乱。为了拯救宠物世界，让我们团结起来，净化被黑色齿轮控制的宠物吧。,
36002,#C0xFFF5D6#1.每天12点会刷新新的黑暗宠物阵容。,
36003,#C0xFFF5D6#2.每天12点世界各地的召唤师门可以创建或加入其他召唤师的队伍，一起对抗被黑色齿轮控制的宠物。,
36004,#C0xFFF5D6#3.组队净化宠物可以获得相应的宠物碎片。,
36005,#C0xFFF5D6#4.想要净化某个宠物，需要先拥有该宠物。,
36006,#C0xFFF5D6#5.每次战斗胜利可以获得两个宝箱，第一个免费开启，第二个需要花费钻石，两个宝箱都有几率获得宠物碎片。,
36007,#C0xFFF5D6#6.每次净化任务中，完成所有战斗的玩家越多，获得的额外奖励越多，额外奖励将通过邮件发送，获得额外奖励的前提是自己完成所有战斗。,
36008,#C0xFFF5D6#7.队伍中3人、4人、5人完成战斗时可获得不同程度的额外奖励。,
36009,#C0xFFF5D6#8.选择净化目标后，只要战斗胜利过一次，就无法退出当前队伍，将战斗进行到底！,
36010,#C0xFFF5D6#9.每天12点老队伍会自动解散，需要重新组队。,
36011,#C0xFFF5D6#10.玩家可以点击队伍中自己的头像更换上阵的宠物。,
37001,1、预选赛，八强赛，冠军赛均为3对3车轮战。,
37002,2、上阵精灵，总先手值高的先出手；先手值相同则总战力高的先出手。,
37003,3、两个精灵对战，最高战斗回合为10回合。,
37004,4、10回合结束后如均末死亡，则剩余血量百分比高的一方获胜。,
37005,5、最终有存活精灵的一方胜利。,
38001,1、玩家第一天可下注自已在预选赛中胜利场次的单双数。,
38002,2、第二天可下注该区总战力前20强玩家的冠军归属。,
38003,3、冠军下注，赔率越高，回报越大。每期最高可获得1000000金币,
38004,4、如下注对象进入四强则返还1.5倍金额，未进入四强则返还一半金额,
39001,1.报名时间：#C0xF76B45#%s-%s,
39002,2.比赛时间：#C0xF76B45#%s-20:55,
39003,3.报名时最多选择10名精灵上场，报名成功后可更换阵容,
39004,4.比赛分为预选赛和八强赛两部分，预选赛的8强可进入八强赛,
39005,5.比赛开始前1分钟，玩家无法调整上阵阵容,
39006,6.贵族3及以上的玩家在每天报名截止前50分钟将自动进行报名,
39007,7.战斗阶段双方最多战斗10回合，回合结束双方未分胜负，若双方血量都高于85%，则按照造成伤害较高的一方胜出，若其中只要有一方血量百分比低于85%，则按照最终血量百分比较高的一方胜出,
39008,8.比赛存在积分排行，积分由精灵造成的伤害决定，伤害越高，积分越高,
39009,9.每天10点可以开始下注，赔率越高，回报越丰厚，每天最高可获得100w金币,
39010,10.若下注对象进入八强，未获冠军，会返还部分下注金额；若未进入八强，则不返还金额,
40001,1.预选赛为淘汰制，一共10场比赛，每场比赛4分钟，根据胜利场次进行排名，胜利场次一样按照积分排名,
40002,2.每场比赛派出一名精灵进行对战,
40003,3.预选赛累计#C0xF76B45#3负直接淘汰出局,
40004,"4.每场比赛玩家可获得积分，预选赛结束后根据胜利场次、积分排名得出8强,进入八强赛",
40005,5.精灵不能重复使用,
41001,1.八强赛阶段同样为淘汰制，包含四强赛、半决赛、冠军赛和季军赛四场比赛，每场比赛5分钟,
41002,2.每场比赛，玩家需派出3名精灵，采用车轮战，依顺序出场,
41003,3.3名精灵全部被击败则判负,
41004,4.精灵不能重复使用,
42001,1.每进行一场比赛，玩家可获得一个宝箱奖励,
42002,2.胜利获得黄金宝箱，失败获得白银宝箱,
42003,3.两种宝箱均有概率开出石英纪念品等物品,
42004,4.根据当天石英大会排名可获得排名奖励。,
43001,#C0xFFF5D6#1.初始每天可玩5次，在研究院中提升'摇取火神兽'科技等级，可增加玩法次数,
43002,#C0xFFF5D6#2.初始本玩法可免费改摇5次，同样，在研究院中提升相关科技，可增加免费改摇次数,
43003,#C0xFFF5D6#3.已经摇出的火神兽不会消失4.火神兽数量越多，奖励越丰厚，可获得火神兽碎片和大量公会币,
43004,#C0xFFF5D6#4.火神兽数量越多，奖励越丰厚，可获得火神兽碎片和大量公会币,
44001,1.公会副本开放时间：周一至周六9：30-23：30，周日休息；,
44002,2.周一、三、五凌晨5点系统自动重置副本，仅重置当前进度中难度最高的副本；周二、四、六晚23:30，公会副本关闭后统一结算并发放伤害排名奖励,
44003,3.每天有3次挑战次数，所有副本共用该次数，每天凌晨5点重置，挑战过程中有几率获得公会首领宝箱；,
44004,4.通关当前副本后，将会开启下一副本，已通关的副本在月度重置前无法重复打；,
44005,5.每个公会副本挑战完成后，将根据副本贡献，发放额外的伤害排名奖励；,
44006,6.每个副本有首次通关奖励，每个玩家只能领取一次；,
44007,7.单个副本随着通关公会个数和停留时长，公会内玩家将获得额外的攻、防、血量加成，该加成只对当前副本生效；,
44008,8.每月月初重置所有副本，重置后每通关一个副本，全公会可领取击杀奖励（非首次通关奖励）；,
44009,9.击杀奖励（非首次通关奖励）每个玩家每个副本每次重置均只能领取1次；,
44010,10.更换公会后，当天无法进行公会副本挑战，需要等到次日凌晨5点后才能进行；,
44011,11.为每只公会首领补刀的训练家可额外获得金币钻石奖励，同一只首领的击杀奖励在一个月重置周期内只能拿一次；,
44012,12.所有击杀奖励需要手动在奖励盒子里领取；参与奖励和补刀奖励挑战结算时发放；伤害排名奖励以邮件形式发放。,
45001,1.每位会员每天可以许愿一次，将希望获取碎片的精灵作为愿望发布到公会中,
45002,2.许愿时只能以自己当前拥有的精灵作为许愿目标,
45003,3.不同品质的精灵，每次许愿可以获得的最大数量有所不同，品质越高的精灵，可获取的数量越少,
45004,4.可以给其他会员赠送自己拥有的碎片，来帮助他完成心愿，最多可以给同一个会员赠送1个碎片,
45005,5.精灵碎片赠送后会以邮件形式发送到受赠会员的邮箱中,
45006,6.赠送不同品质的精灵碎片可以得到不同数量的精灵魂石和热心人点数奖励,
45007,7.每天5点清空所有的许愿列表,
46001,#C0xFFF5D6#1.每进行一场比赛，玩家可获得一个宝箱奖励,
46002,#C0xFFF5D6#2.胜利获得黄金宝箱，失败获得白银宝箱,
46003,#C0xFFF5D6#3.两种宝箱均有概率开出指环、徽章等物品,
46004,#C0xFFF5D6#4.根据当天王者之战排名可获得排名奖励，包括天使兽碎片等稀有物品,
47001,1.将合金镶嵌在宠物的矩阵槽上，宠物可获得合金的数值加成，矩阵槽位随战队等级解锁；,
47002,2.将合金以指定的类型放置在矩阵槽中时，可激活矩阵属性加成，宠物实力将得到进一步提升；,
47003,3.矩阵效果本身存在品质强弱，当激活矩阵效果的合金全部达到某一品质时，该矩阵效果也可提升至该品质，也即：矩阵效果的强弱取决于矩阵中品质最低的合金；,
